Time,LLC,Speed,Ranking,Mileage,Address
4/7/2016 11:25,"-26.039068,28.010690",0,11,56690.3155,
4/7/2016 11:25,"-26.039058,28.010692",0,11,56691.4428,
4/7/2016 11:25,"-26.039058,28.010690",0,11,56691.4428,
4/7/2016 11:25,"-26.039060,28.010684",0,11,56692.0867,
4/7/2016 11:26,"-26.039058,28.010680",0,11,56692.5518,
4/7/2016 11:26,"-26.039062,28.010680",0,11,56692.9971,
4/7/2016 11:26,"-26.039072,28.010668",0,11,56694.6332,
4/7/2016 11:26,"-26.039082,28.010678",0,11,56696.1313,
4/7/2016 11:26,"-26.039070,28.010670",0,11,56697.6855,
4/7/2016 11:26,"-26.039068,28.010682",0,11,56698.9013,
4/7/2016 11:27,"-26.039064,28.010672",0,11,56699.9961,
4/7/2016 11:27,"-26.039064,28.010676",0,11,56700.3989,
4/7/2016 11:27,"-26.039056,28.010670",0,11,56701.473,
4/7/2016 11:27,"-26.039040,28.010634",0,11,56705.4851,
4/7/2016 11:27,"-26.039052,28.010650",0,11,56707.5672,
4/7/2016 11:27,"-26.039048,28.010650",0,11,56708.0125,
4/7/2016 11:28,"-26.039044,28.010648",0,11,56708.4966,
4/7/2016 11:28,"-26.039040,28.010654",0,11,56709.2441,
4/7/2016 11:28,"-26.039030,28.010642",0,11,56710.8802,
4/7/2016 11:28,"-26.039038,28.010648",0,11,56711.9543,
4/7/2016 11:28,"-26.039038,28.010664",0,11,56713.5514,
4/7/2016 11:28,"-26.039034,28.010676",0,11,56714.8321,
4/7/2016 11:29,"-26.039048,28.010668",0,11,56716.58,
4/7/2016 11:29,"-26.039050,28.010676",0,11,56717.4076,
4/7/2016 11:29,"-26.039052,28.010678",0,11,56717.4076,
4/7/2016 11:29,"-26.039052,28.010684",0,11,56718.008,
4/7/2016 11:29,"-26.039056,28.010686",0,11,56718.4921,
4/7/2016 11:29,"-26.039058,28.010692",0,11,56719.136,
4/7/2016 11:30,"-26.039056,28.010692",0,11,56719.136,
4/7/2016 11:30,"-26.039056,28.010696",0,11,56719.5498,
4/7/2016 11:30,"-26.039054,28.010702",0,11,56720.1937,
4/7/2016 11:30,"-26.039060,28.010692",0,11,56721.3945,
4/7/2016 11:30,"-26.039062,28.010688",0,11,56721.8596,
4/7/2016 11:30,"-26.039060,28.010684",0,11,56722.3247,
4/7/2016 11:31,"-26.039062,28.010694",0,11,56723.3516,
4/7/2016 11:31,"-26.039066,28.010692",0,11,56723.8357,
4/7/2016 11:31,"-26.039062,28.010676",0,11,56725.4964,
4/7/2016 11:31,"-26.039058,28.010680",0,11,56726.0968,
4/7/2016 11:31,"-26.039052,28.010674",0,11,56726.9974,
4/7/2016 11:31,"-26.039052,28.010684",0,11,56728.0021,
4/7/2016 11:32,"-26.039052,28.010682",0,11,56728.0021,
4/7/2016 11:32,"-26.039050,28.010684",0,11,56728.0021,
4/7/2016 11:32,"-26.039036,28.010674",0,11,56729.8503,
4/7/2016 11:32,"-26.039042,28.010672",0,11,56730.5414,
4/7/2016 11:32,"-26.039040,28.010676",0,11,56731.0065,
4/7/2016 11:32,"-26.039046,28.010684",0,11,56732.0508,
4/7/2016 11:33,"-26.039054,28.010678",0,11,56733.1291,
4/7/2016 11:33,"-26.039058,28.010670",0,11,56734.0495,
4/7/2016 11:33,"-26.039054,28.010680",0,11,56735.1485,
4/7/2016 11:33,"-26.039048,28.010682",0,11,56735.8396,
4/7/2016 11:33,"-26.039044,28.010682",0,11,56736.2849,
4/7/2016 11:33,"-26.039060,28.010690",0,11,56738.2374,
4/7/2016 11:34,"-26.039060,28.010678",0,11,56739.4382,
4/7/2016 11:34,"-26.039064,28.010690",0,11,56740.7189,
4/7/2016 11:34,"-26.039072,28.010684",0,11,56741.7972,
4/7/2016 11:34,"-26.039072,28.010678",0,11,56742.4051,
4/7/2016 11:34,"-26.039076,28.010684",0,11,56743.1526,
4/7/2016 11:34,"-26.039062,28.010696",0,11,56745.1189,
4/7/2016 11:35,"-26.039056,28.010696",0,11,56745.7834,
4/7/2016 11:35,"-26.039060,28.010692",0,11,56746.3913,
4/7/2016 11:35,"-26.039062,28.010690",0,11,56746.3913,
4/7/2016 11:35,"-26.039058,28.010686",0,11,56746.9917,
4/7/2016 11:35,"-26.039054,28.010690",0,11,56747.5921,
4/7/2016 11:35,"-26.039052,28.010686",0,11,56748.0572,
4/7/2016 11:36,"-26.039048,28.010670",0,11,56749.7125,
4/7/2016 11:36,"-26.039052,28.010684",0,11,56751.1771,
4/7/2016 11:36,"-26.039046,28.010680",0,11,56751.96,
4/7/2016 11:36,"-26.039048,28.010678",0,11,56751.96,
4/7/2016 11:36,"-26.039044,28.010700",0,11,56754.2026,
4/7/2016 11:36,"-26.039050,28.010702",0,11,56754.8937,
4/7/2016 11:37,"-26.039052,28.010696",0,11,56755.5305,
4/7/2016 11:37,"-26.039056,28.010686",0,11,56756.6253,
4/7/2016 11:37,"-26.039058,28.010700",0,11,56758.043,
4/7/2016 11:37,"-26.039078,28.010696",0,11,56760.3036,
4/7/2016 11:37,"-26.039072,28.010690",0,11,56761.2042,
4/7/2016 11:37,"-26.039072,28.010690",0,11,56761.2042,
4/7/2016 11:38,"-26.039068,28.010694",0,11,56761.8046,
4/7/2016 11:38,"-26.039068,28.010692",0,11,56761.8046,
4/7/2016 11:38,"-26.039076,28.010686",0,11,56762.8745,
4/7/2016 11:38,"-26.039070,28.010688",0,11,56763.5591,
4/7/2016 11:38,"-26.039068,28.010684",0,11,56764.0044,
4/7/2016 11:38,"-26.039060,28.010684",0,11,56764.895,
4/7/2016 11:39,"-26.039058,28.010684",0,11,56764.895,
4/7/2016 11:39,"-26.039056,28.010682",0,11,56764.895,
4/7/2016 11:39,"-26.039070,28.010670",0,11,56766.8613,
4/7/2016 11:39,"-26.039072,28.010674",0,11,56767.3264,
4/7/2016 11:39,"-26.039068,28.010684",0,11,56768.4212,
4/7/2016 11:39,"-26.039068,28.010688",0,11,56768.8126,
4/7/2016 11:40,"-26.039070,28.010686",0,11,56768.8126,
4/7/2016 11:40,"-26.039074,28.010688",0,11,56769.2967,
4/7/2016 11:40,"-26.039076,28.010684",0,11,56769.752,
4/7/2016 11:40,"-26.039084,28.010694",0,11,56771.0879,
4/7/2016 11:40,"-26.039074,28.010704",0,11,56772.5799,
4/7/2016 11:40,"-26.039066,28.010710",0,11,56773.654,
4/7/2016 11:41,"-26.039060,28.010696",0,11,56775.2023,
4/7/2016 11:41,"-26.039062,28.010692",0,11,56775.6674,
4/7/2016 11:41,"-26.039068,28.010704",0,11,56777.0399,
4/7/2016 11:41,"-26.039062,28.010714",0,11,56778.2407,
4/7/2016 11:41,"-26.039064,28.010702",0,11,56779.4602,
4/7/2016 11:41,"-26.039068,28.010706",0,11,56780.0606,
4/7/2016 11:42,"-26.039058,28.010698",0,11,56781.4298,
4/7/2016 11:42,"-26.039046,28.010688",0,11,56783.0986,
4/7/2016 11:42,"-26.039042,28.010684",0,11,56783.7065,
4/7/2016 11:42,"-26.039042,28.010684",0,10,56783.7065,
4/7/2016 11:42,"-26.039040,28.010682",0,10,56783.7065,
4/7/2016 11:42,"-26.039036,28.010682",0,10,56784.1415,
4/7/2016 11:43,"-26.039028,28.010676",0,10,56785.2156,
4/7/2016 11:43,"-26.039024,28.010674",0,10,56785.6997,
4/7/2016 11:43,"-26.039026,28.010684",0,10,56786.7266,
4/7/2016 11:43,"-26.039030,28.010696",0,10,56788.0073,
4/7/2016 11:43,"-26.039044,28.010690",0,10,56789.6761,
4/7/2016 11:43,"-26.039052,28.010688",0,10,56790.5867,
4/7/2016 11:44,"-26.039054,28.010690",0,10,56790.5867,
4/7/2016 11:44,"-26.039052,28.010686",0,10,56791.0518,
4/7/2016 11:44,"-26.039048,28.010684",0,10,56791.5359,
4/7/2016 11:44,"-26.039052,28.010688",0,10,56792.1363,
4/7/2016 11:44,"-26.039040,28.010684",0,10,56793.5316,
4/7/2016 11:44,"-26.039052,28.010686",0,10,56794.8809,
4/7/2016 11:45,"-26.039058,28.010692",0,10,56795.7815,
4/7/2016 11:45,"-26.039062,28.010700",0,10,56796.697,
4/7/2016 11:45,"-26.039070,28.010708",0,10,56797.8903,
4/7/2016 11:45,"-26.039072,28.010716",0,10,56798.7234,
4/7/2016 11:45,"-26.039074,28.010716",0,10,56798.7234,
4/7/2016 11:45,"-26.039074,28.010700",0,10,56800.3205,
4/7/2016 11:46,"-26.039076,28.010696",0,10,56800.7758,
4/7/2016 11:46,"-26.039074,28.010698",0,10,56800.7758,
4/7/2016 11:46,"-26.039070,28.010698",0,10,56801.2211,
4/7/2016 11:46,"-26.039076,28.010694",0,10,56801.9924,
4/7/2016 11:46,"-26.039092,28.010712",0,10,56804.522,
4/7/2016 11:46,"-26.039080,28.010710",0,10,56805.8713,
4/7/2016 11:47,"-26.039072,28.010704",0,10,56806.9454,
4/7/2016 11:47,"-26.039068,28.010714",0,10,56808.0402,
4/7/2016 11:47,"-26.039068,28.010718",0,10,56808.4316,
4/7/2016 11:47,"-26.039066,28.010714",0,10,56808.8967,
4/7/2016 11:47,"-26.039072,28.010708",0,10,56809.7973,
4/7/2016 11:47,"-26.039066,28.010696",0,10,56811.173,
4/7/2016 11:48,"-26.039062,28.010686",0,10,56812.272,
4/7/2016 11:48,"-26.039064,28.010684",0,10,56812.272,
4/7/2016 11:48,"-26.039060,28.010680",0,10,56812.8724,
4/7/2016 11:48,"-26.039052,28.010684",0,10,56813.8498,
4/7/2016 11:48,"-26.039052,28.010686",0,10,56813.8498,
4/7/2016 11:48,"-26.039054,28.010684",0,10,56813.8498,
4/7/2016 11:49,"-26.039064,28.010696",0,10,56815.4886,
4/7/2016 11:49,"-26.039058,28.010692",0,10,56816.2715,
4/7/2016 11:49,"-26.039052,28.010704",0,10,56817.6472,
4/7/2016 11:49,"-26.039060,28.010696",0,10,56818.8443,
4/7/2016 11:49,"-26.039064,28.010692",0,10,56819.4447,
4/7/2016 11:49,"-26.039066,28.010686",0,10,56820.0886,
4/7/2016 11:50,"-26.039076,28.010688",0,10,56821.2159,
4/7/2016 11:50,"-26.039062,28.010700",0,10,56823.1822,
4/7/2016 11:50,"-26.039068,28.010704",0,10,56823.9593,
4/7/2016 11:50,"-26.039066,28.010714",0,10,56824.9862,
4/7/2016 11:50,"-26.039066,28.010706",1.852,10,56825.7918,
4/7/2016 11:50,"-26.039050,28.010712",0,10,56827.6714,
4/7/2016 11:51,"-26.039050,28.010708",0,10,56828.0628,
4/7/2016 11:51,"-26.039052,28.010702",0,10,56828.6996,
4/7/2016 11:51,"-26.039060,28.010698",0,10,56829.677,
4/7/2016 11:51,"-26.039068,28.010694",0,10,56830.6544,
4/7/2016 11:51,"-26.039072,28.010688",0,10,56831.4019,
